mp-767424,0.2968
mp-756132,0.2979
mp-675592,0.2983
mp-19076,0.2986
mp-19272,0.2991
mp-555717,0.2992
mp-557057,0.2999
mp-18754,0.3
mp-697814,0.3003
mp-777041,0.3005
mp-19240,0.3019
mp-763541,0.3021
mp-1016846,0.3024
mp-744084,0.3025
mp-774802,0.3039
mp-720111,0.3044
mp-22999,0.3047
mp-8837,0.3048
mp-756431,0.3048
mp-763908,0.3053
mp-555268,0.3065
mp-778739,0.3066
mp-691106,0.3073
mp-977408,0.3075
mp-777449,0.3076
mp-682592,0.3082
mp-755333,0.3093
mp-769520,0.3094
mp-29164,0.3106
mp-7188,0.3106
mp-555414,0.3109
mp-561313,0.3115
mp-6342,0.3123
mp-755364,0.3135
mp-560702,0.3148
mp-849990,0.3151
mp-764759,0.3156
mp-764457,0.3161
mp-615420,0.317
mp-754835,0.3175
mp-781080,0.318
mp-672376,0.3183
mp-757967,0.3184
mp-774389,0.3188
mp-757793,0.3194
mp-684454,0.3196
mp-772099,0.3198
mp-558481,0.3211
mp-18825,0.3213
mp-758070,0.3226
mp-699399,0.3232
mp-770552,0.3241
mp-703517,0.3247
mp-767363,0.3249
mp-779239,0.3257
mp-778070,0.3258
mp-758929,0.3258
mp-768250,0.3267
mp-643793,0.3267
mp-651008,0.3275
mp-18898,0.3277
mp-558846,0.328
mp-570152,0.328
mp-865322,0.3286
mp-776561,0.3287
mp-770972,0.3289
mp-6644,0.329
mp-850973,0.3299
mp-780477,0.3299
mp-757688,0.3304
mp-676937,0.3305
mp-773140,0.3308
mp-690725,0.3313
mp-770369,0.3314
mp-756983,0.3317
mp-683982,0.3321
mp-764945,0.3324
mp-510608,0.3333
mp-4198,0.3333
mp-554518,0.3334
mp-6537,0.3338
mp-554160,0.3341
mp-19126,0.3342
mp-773044,0.3343
mp-762250,0.3349
mp-757514,0.3352
mp-18991,0.3354
mp-756318,0.3357
mp-18863,0.3362
mp-768507,0.3363
mp-759341,0.3363
mp-769510,0.3364
mp-762401,0.3381
mp-761324,0.3386
mp-684502,0.34
mp-559878,0.3405
mp-867790,0.3416
mp-714929,0.3418
mp-768468,0.3426
mp-763429,0.3428
mp-771325,0.3435
mp-850358,0.3441
mp-761254,0.3445
mp-778306,0.3449
mp-23116,0.345
mp-765171,0.3453
mp-850363,0.3454
mp-774691,0.3464
mp-768257,0.3471
mp-32597,0.3474
mp-18934,0.3475
mp-4174,0.3481
mp-768071,0.3482
mp-752754,0.3483
mp-770509,0.3487
mp-556060,0.3492
mp-774185,0.3493
mp-766254,0.3494
mp-780764,0.3499
mp-770524,0.3503
mp-753557,0.3511
mp-31665,0.3525
mp-704240,0.3527
mp-546190,0.3536
mp-780329,0.3541
mp-689964,0.3544
mp-31874,0.3549
mp-768866,0.3553
mp-752520,0.3557
mp-19030,0.3558
mp-772208,0.3571
mp-771050,0.3578
mp-715457,0.358
mp-773501,0.3581
mp-675506,0.3587
mp-8208,0.3594
mp-769476,0.36
mp-776978,0.3605
mp-763347,0.3609
mp-769204,0.3612
mp-504265,0.3613
mp-753983,0.3618
mp-754871,0.3618
mp-642804,0.3629
mp-561458,0.3638
mp-705894,0.3645
mp-561672,0.3652
mp-758287,0.3655
mp-23989,0.3658
mp-774309,0.366
mp-616601,0.3662
mp-9639,0.3664
mp-762692,0.3676
mp-27234,0.3676
mp-755449,0.368
mp-8207,0.3682
mp-761151,0.3686
mp-997554,0.3689
mp-755312,0.3696
mp-764043,0.3707
mp-29911,0.3708
mp-776387,0.3709
mp-540118,0.3713
mp-765585,0.3714
mp-972937,0.3727
mp-675857,0.3729
mp-5094,0.3737
mp-684723,0.374
mp-559895,0.3742
mp-778885,0.3743
mp-558708,0.3744
mp-780098,0.3744
mp-19050,0.375
mp-9158,0.3752
mp-690511,0.3753
mp-755240,0.3768
mp-505346,0.3776
mp-769201,0.3782
mp-730972,0.3784
mp-573119,0.3794
mp-695895,0.3796
mp-772991,0.3796
mp-740732,0.38
mp-766328,0.3803
mp-758100,0.3804
mp-695887,0.3814
mp-680836,0.3817
mp-868267,0.3818
mp-776150,0.3819
mp-744637,0.3822
mp-684904,0.3822
mp-775962,0.3826
mp-733590,0.3827
mp-765719,0.3835
mp-761024,0.3837
mp-770365,0.3837
mp-767833,0.3843
mp-4405,0.3843
mp-20152,0.3845
mp-758880,0.3846
mp-4152,0.3848
mp-18637,0.3849
mp-757716,0.3856
mp-551675,0.3877
mp-771055,0.3877
mp-3411,0.3883
mp-1018032,0.3887
mp-777779,0.3892
mp-685105,0.3892
mp-773252,0.3897
mp-776172,0.3899
mp-781772,0.3906
mp-25885,0.3906
mp-560776,0.3908
mp-767636,0.3914
mp-555884,0.3935
mp-776293,0.3945
mp-3163,0.3949
mp-704962,0.395
mp-656887,0.3954
mp-554882,0.3957
mp-12448,0.3964
mp-759435,0.3973
mp-850907,0.3985
mp-552098,0.3987
mp-6721,0.399
mp-779313,0.3998
mp-757588,0.3999
mp-769518,0.4007
mp-851270,0.4029
mp-997042,0.4035
mp-771839,0.4037
mp-540111,0.4039
mp-2695,0.4039
mp-698648,0.4043
mp-777417,0.4045
mp-849392,0.4047
mp-673156,0.4049
mp-5881,0.405
mp-757480,0.4054
mp-675509,0.4063
mp-764414,0.4063
mp-762271,0.4065
mp-773181,0.4069
mp-766276,0.4077
mp-759720,0.4083
mp-694873,0.4091
mp-997109,0.4091
mp-775968,0.4093
mp-5966,0.4098
mp-29816,0.4103
mp-780196,0.4103
mp-19042,0.4107
mp-782820,0.4108
mp-774374,0.4108
mp-558992,0.411
mp-755459,0.4129
mp-769550,0.4141
mp-866481,0.4145
mp-997006,0.4146
mp-768969,0.4151
mp-3017,0.4154
mp-721086,0.4155
mp-754827,0.4158
mp-764985,0.4165
mp-703673,0.4165
mp-683942,0.4169
mp-766023,0.4178
mp-505511,0.4179
mp-21160,0.4182
mp-774416,0.4184
mp-1005666,0.4188
mp-849419,0.4189
mp-8986,0.4211
mp-760676,0.4217
mp-782644,0.422
mp-764036,0.4221
mp-770187,0.4236
mp-780308,0.4243
mp-4655,0.4244
mp-761592,0.4245
mp-778223,0.4256
mp-558801,0.4259
mp-770931,0.4266
mp-771523,0.4267
mp-763912,0.4275
mp-698722,0.4278
mp-31031,0.4282
mp-769278,0.4284
mp-13836,0.429
mp-18267,0.429
mp-767395,0.429
mp-775978,0.4292
mp-5788,0.4297
mp-722275,0.4314
mp-1019564,0.4331
mp-8429,0.434
mp-18805,0.434
mp-769242,0.4342
mp-769569,0.4343
mp-14795,0.4344
mp-771647,0.4349
mp-32028,0.4353
mp-761021,0.4355
mp-767432,0.4359
mp-761763,0.4364
mp-675189,0.4372
mp-19207,0.4384
mp-757403,0.4387
mp-620033,0.4388
mp-779641,0.4395
mp-776566,0.44
mp-622930,0.4417
mp-764991,0.4419
mp-772118,0.4421
mp-997011,0.4422
mp-849672,0.4425
mp-28698,0.4426
mp-767415,0.4428
mp-754598,0.4431
mp-757404,0.4438
mp-780525,0.444
mp-782643,0.444
mp-19501,0.4445
mp-6281,0.4461
mp-770508,0.4472
mp-23558,0.4484
mp-773502,0.4485
mp-770192,0.4488
mp-775754,0.4496
mp-38802,0.4501
mp-14794,0.4513
mp-850899,0.4514
mp-556475,0.4527
mp-722787,0.4534
mp-780119,0.4536
mp-17833,0.454
mp-775288,0.4548
mp-17738,0.4552
mp-821,0.4552
mp-703276,0.4553
mp-3718,0.4557
mp-760403,0.4561
mp-773087,0.4562
mp-764701,0.4565
mp-759981,0.4566
mp-33009,0.4575
mp-773874,0.4587
mp-781607,0.459
mp-21560,0.459
mp-14410,0.4594
mp-756933,0.4601
mp-560687,0.4605
mp-850340,0.461
mp-849379,0.4611
mp-13803,0.4619
mp-774397,0.4632
mp-779228,0.4642
mp-762387,0.4642
mp-561433,0.4643
mp-774869,0.4649
mp-778728,0.4659
mp-775695,0.4661
mp-29242,0.4663
mp-763959,0.4665
mp-770496,0.4671
mp-775073,0.4679
mp-849517,0.4683
mp-680781,0.4685
mp-19201,0.4686
mp-779071,0.4702
mp-556030,0.4703
mp-774358,0.4712
mp-764250,0.4714
mp-849460,0.472
mp-761190,0.4722
mp-776274,0.4723
mp-619545,0.4726
mp-774929,0.474
mp-781684,0.4745
mp-11651,0.4766
mp-6278,0.4773
mp-782642,0.4779
mp-767416,0.4782
mp-556443,0.4785
mp-764836,0.4787
mp-6571,0.4792
mp-754892,0.4794
mp-766607,0.4796
mp-770487,0.4797
mp-8179,0.4803
mp-778832,0.4808
mp-505310,0.4814
mp-675462,0.4815
mp-775134,0.4825
mp-755868,0.4826
mp-997041,0.4826
mp-753746,0.4836
mp-783902,0.4843
mp-763359,0.4848
mp-697815,0.4859
mp-23875,0.4873
mp-776611,0.4874
mp-558725,0.4875
mp-677191,0.4875
mp-15335,0.4875
mp-758179,0.4882
mp-780880,0.4884
mp-2882,0.4898
mp-542512,0.4899
mp-996992,0.4904
mp-763578,0.4905
mp-863367,0.4906
mp-30167,0.491
mp-755366,0.4914
mp-24103,0.492
mp-775998,0.4922
mp-989643,0.4929
mp-754834,0.4936
mp-765552,0.4936
mp-763194,0.495
mp-540022,0.495
mp-4126,0.4966
mp-774245,0.4973
mp-849953,0.498
mp-558950,0.4985
mp-775130,0.4985
mp-559303,0.4987
mp-997106,0.4989
mp-5029,0.4991
mp-849219,0.4992
mp-779602,0.4995
mp-765357,0.4997
mp-560341,0.5022
mp-764005,0.5023
mp-865424,0.5027
mp-774323,0.5027
mp-863292,0.503
mp-706231,0.5036
mp-763328,0.5046
mp-715474,0.505
mp-762538,0.5053
mp-779209,0.5061
mp-14243,0.5061
mp-763519,0.507
mp-996987,0.5072
mp-29259,0.5075
mp-755363,0.5076
mp-761568,0.5079
mp-1018033,0.5085
mp-572807,0.5089
mp-36884,0.5098
mp-698206,0.5103
mp-771669,0.5113
mp-996997,0.5117
mp-361,0.5127
mp-779282,0.5129
mp-12046,0.5138
mp-19111,0.514
mp-775374,0.5146
mp-764415,0.515
mp-12047,0.5155
mp-540204,0.5155
mp-758715,0.5166
mp-561113,0.5168
mp-39239,0.5175
mp-6090,0.5189
mp-779276,0.5192
mp-585241,0.5201
mp-690112,0.5207
mp-777185,0.5212
mp-29332,0.5213
mp-556047,0.5217
mp-18896,0.5218
mp-849423,0.5221
mp-9660,0.5229
mp-2142,0.5231
mp-997028,0.5231
mp-777277,0.5236
mp-743698,0.5239
mp-19086,0.5262
mp-771903,0.5263
mp-504531,0.5276
mp-758147,0.5284
mp-775180,0.529
mp-997630,0.5298
mp-551135,0.5298
mp-863857,0.5298
mp-644514,0.5301
mp-782657,0.5304
mp-849537,0.5309
mp-542697,0.5315
mp-581143,0.5318
mp-707485,0.5323
mp-765036,0.533
mp-557266,0.5332
mp-557381,0.5334
mp-867649,0.5336
mp-778827,0.5336
mp-698313,0.5337
mp-774423,0.5346
mp-761602,0.5348
mp-5363,0.5349
mp-770581,0.5349
mp-996962,0.5349
mp-778111,0.5352
mp-849461,0.5366
mp-694917,0.5367
mp-780543,0.5368
mp-765901,0.537
mp-6467,0.5373
mp-770690,0.5374
mp-754071,0.5377
mp-851029,0.5382
mp-18788,0.5384
mp-752451,0.5386
mp-775656,0.5386
mp-769725,0.5387
mp-510,0.5392
mp-545506,0.5395
mp-768268,0.5398
mp-770555,0.54
mp-17874,0.5409
mp-773191,0.5411
mp-774355,0.5411
mp-560675,0.5418
mp-764383,0.5421
mp-764933,0.5421
mp-2956,0.5423
mp-558183,0.5425
mp-560187,0.5426
mp-772511,0.5428
mp-541175,0.5432
mp-540145,0.5434
mp-18924,0.5434
mp-777144,0.5439
mp-775335,0.5439
mp-510018,0.544
mp-771199,0.5445
mp-14285,0.5446
mp-754469,0.5447
mp-760462,0.5447
mp-777918,0.5449
mp-24333,0.5451
mp-680415,0.5452
mp-715598,0.5456
mp-777892,0.546
mp-769631,0.5467
mp-754065,0.5483
mp-686232,0.5483
mp-771909,0.5485
mp-762049,0.5486
mp-721415,0.5487
mp-770111,0.5492
mp-32833,0.5493
mp-12337,0.5493
mp-558320,0.5497
mp-583034,0.5502
mp-777053,0.5508
mp-29699,0.5509
mp-556582,0.5519
mp-9425,0.5521
mp-764328,0.5521
mp-771298,0.5522
mp-775161,0.5532
mp-559893,0.5542
mp-685995,0.5546
mp-778147,0.5548
mp-556303,0.556
mp-560453,0.5564
mp-504151,0.5567
mp-698666,0.5568
mp-561012,0.5573
mp-3188,0.5576
mp-762649,0.5579
mp-554401,0.5583
mp-22329,0.5585
mp-774249,0.559
mp-555570,0.5597
mp-772431,0.5598
mp-961646,0.56
mp-560316,0.5603
mp-774223,0.5609
mp-765725,0.5611
mp-24038,0.5616
mp-585266,0.5621
mp-754453,0.5629
mp-759534,0.563
mp-760251,0.5631
mp-781628,0.5632
mp-755239,0.5632
mp-754468,0.5633
mp-716723,0.5647
mp-772797,0.5654
mp-775226,0.5654
mp-763350,0.5655
mp-775767,0.5657
mp-707285,0.5667
mp-775991,0.5668
mp-556331,0.567
mp-556834,0.5673
mp-776010,0.5677
mp-555937,0.5683
mp-774305,0.5686
mp-559897,0.5688
mp-697792,0.5692
mp-1716,0.5693
mp-779308,0.5701
mp-996984,0.5702
mp-763431,0.5714
mp-27484,0.5717
mp-27517,0.5719
mp-549589,0.5725
mp-850972,0.5725
mp-765749,0.5726
mp-773120,0.5726
mp-765615,0.5726
mp-776125,0.5729
mp-613620,0.5734
mp-505436,0.574
mp-1016884,0.5743
mp-690544,0.5743
mp-764510,0.5747
mp-30890,0.5752
mp-24362,0.5754
mp-705676,0.5756
mp-781615,0.5763
mp-778680,0.5772
mp-30950,0.5773
mp-630511,0.5775
mp-4445,0.5785
mp-774723,0.5787
mp-865213,0.5807
mp-756758,0.5808
mp-2480,0.582
mp-1317,0.5821
mp-780162,0.5825
mp-758573,0.5838
mp-768908,0.5838
mp-754822,0.5842
mp-849511,0.5855
mp-17546,0.5857
mp-557705,0.586
mp-11020,0.5864
mp-1154,0.5867
mp-775992,0.587
mp-560631,0.5872
mp-560601,0.5874
mp-778617,0.5876
mp-771191,0.5879
mp-30055,0.5879
mp-778222,0.5888
mp-554335,0.5892
mp-764428,0.5893
mp-781082,0.5895
mp-765608,0.5895
mp-779065,0.5897
mp-849542,0.5899
mp-780140,0.5902
mp-776860,0.5905
mp-768095,0.5907
mp-762287,0.5913
mp-757306,0.5936
mp-764295,0.5942
mp-781614,0.5956
mp-761042,0.5956
mp-558879,0.5957
mp-723175,0.5959
mp-997158,0.5961
mp-19412,0.5961
mp-769557,0.5962
mp-5163,0.5966
mp-647218,0.5972
mp-753781,0.5973
mp-715275,0.5975
mp-9159,0.5983
mp-756134,0.5986
mp-16613,0.5989
mp-771058,0.599
mp-762011,0.5994
mp-6118,0.6
mp-24197,0.6004
mp-781664,0.6007
mp-557953,0.6009
mp-761675,0.6014
mp-557132,0.6016
mp-775440,0.6017
mp-696384,0.602
mp-675797,0.6033
mp-4284,0.6037
mp-14694,0.6038
mp-775013,0.6041
mp-4789,0.6044
mp-6233,0.6044
mp-760226,0.6046
mp-628618,0.6046
mp-763447,0.6056
mp-996956,0.606
mp-767873,0.6064
mp-19397,0.6065
mp-754798,0.6068
mp-554501,0.6081
mp-773136,0.6086
mp-772199,0.6095
mp-768754,0.6097
mp-773194,0.6098
mp-604273,0.6106
mp-780849,0.6117
mp-8956,0.612
mp-27333,0.6129
mp-775270,0.6132
mp-6815,0.6139
mp-753903,0.6142
mp-722906,0.6148
mp-17662,0.615
mp-559287,0.6155
mp-17119,0.6168
mp-9359,0.6183
mp-765840,0.6187
mp-850954,0.6188
mp-780320,0.6192
mp-540645,0.6193
mp-17395,0.6198
mp-778593,0.6203
mp-850919,0.6204
mp-2488,0.6209
mp-18190,0.621
mp-773503,0.6215
mp-781740,0.6217
mp-850974,0.622
mp-770213,0.6227
mp-761449,0.6236
mp-22464,0.6243
mp-764409,0.6245
mp-3056,0.6246
mp-704959,0.6247
mp-773119,0.6248
mp-764764,0.625
mp-763933,0.6261
mp-752910,0.6262
mp-770152,0.6264
mp-531238,0.627
mp-770868,0.6274
mp-18922,0.629
mp-2097,0.6297
mp-770795,0.631
mp-1986,0.6311
mp-761831,0.6312
mp-752943,0.6325
mp-763975,0.6325
mp-756007,0.6326
mp-780681,0.6326
mp-769962,0.6328
mp-9745,0.6331
mp-774032,0.6332
mp-769517,0.634
mp-776135,0.6341
mp-29019,0.6343
mp-774465,0.6345
mp-761285,0.6345
mp-696152,0.6349
mp-557084,0.6349
mp-21533,0.6362
mp-770218,0.6365
mp-769469,0.6371
mp-1013922,0.638
mp-774230,0.6383
mp-759767,0.6401
mp-779058,0.6405
mp-753954,0.6407
mp-23366,0.6409
mp-756422,0.6418
mp-680387,0.6418
mp-1017000,0.643
mp-849512,0.643
mp-4541,0.6434
mp-41331,0.6442
mp-761629,0.6445
mp-607464,0.6446
mp-19218,0.6449
mp-771545,0.6453
mp-705468,0.6453
mp-764773,0.6454
mp-763290,0.6454
mp-767752,0.6455
mp-775027,0.6456
mp-770956,0.646
mp-697593,0.6479
mp-774946,0.648
mp-6704,0.6486
mp-4582,0.6491
mp-770371,0.6493
mp-556822,0.6499
mp-779312,0.6501
mp-767644,0.6503
mp-770856,0.6506
mp-17123,0.6513
mp-759432,0.6516
mp-29241,0.6525
mp-7060,0.653
mp-770545,0.653
mp-776768,0.6532
mp-18869,0.6534
mp-679984,0.6547
mp-11652,0.6548
mp-779588,0.6551
mp-30949,0.6552
mp-626879,0.6553
mp-20212,0.656
mp-753192,0.6568
mp-770036,0.6572
mp-756979,0.6579
mp-863430,0.658
mp-762671,0.6584
mp-627119,0.6588
mp-13361,0.6588
mp-30004,0.6593
mp-756146,0.6593
mp-769289,0.6595
mp-764048,0.6598
mp-780191,0.6603
mp-545788,0.6619
mp-770464,0.6626
mp-1285,0.6629
mp-997020,0.6635
mp-780798,0.664
mp-867524,0.6647
mp-560569,0.6648
mp-996953,0.665
mp-762633,0.6651
mp-775328,0.6658
mp-542944,0.6662
mp-17699,0.6668
mp-675004,0.6671
mp-12185,0.6672
mp-34139,0.6672
mp-771092,0.6674
mp-770861,0.668
mp-570875,0.6681
mp-694915,0.6681
mp-556347,0.6691
mp-754454,0.6691
mp-18576,0.6691
mp-560515,0.6694
mp-767255,0.6698
mp-961695,0.6705
mp-753946,0.6706
mp-768337,0.6712
mp-38017,0.6714
mp-542734,0.6724
mp-555369,0.6725
mp-770495,0.6725
mp-996983,0.6726
mp-18259,0.6726
mp-771431,0.6739
mp-754637,0.6747
mp-774306,0.6754
mp-558431,0.6765
mp-772319,0.6766
mp-17268,0.6769
mp-770961,0.6775
mp-9774,0.6776
mp-721650,0.6776
mp-774413,0.6777
mp-756853,0.6781
mp-776979,0.6782
mp-764556,0.6784
mp-777460,0.6786
mp-753842,0.6787
mp-28167,0.6793
mp-764771,0.6793
mp-764063,0.6812
mp-761337,0.682
mp-604996,0.6825
mp-682284,0.6833
mp-19369,0.6838
mp-944271,0.6844
mp-540133,0.6848
mp-504769,0.6851
mp-774951,0.686
mp-773196,0.6873
mp-21727,0.6881
mp-531175,0.6883
mp-5563,0.6885
mp-504580,0.6898
mp-769612,0.6901
mp-561449,0.6909
mp-628617,0.6915
mp-754597,0.6919
mp-754019,0.6936
mp-849371,0.6937
mp-553924,0.6942
mp-555433,0.6948
mp-775679,0.6963
mp-19089,0.6967
mp-763315,0.6968
mp-753287,0.6972
mp-779054,0.6973
mp-774326,0.6976
mp-10368,0.6977
mp-773135,0.6989
mp-757765,0.6991
mp-555821,0.6996
mp-550514,0.6997
mp-763609,0.7011
mp-10960,0.7013
mp-780321,0.7014
mp-694963,0.702
mp-754326,0.7021
mp-672966,0.7023
mp-754308,0.7025
mp-631631,0.7029
mp-1008785,0.7033
mp-752827,0.7034
mp-8116,0.704
mp-772578,0.704
mp-780137,0.7046
mp-28744,0.7054
mp-19128,0.7067
mp-997183,0.7067
mp-17599,0.7073
mp-770368,0.7076
mp-773505,0.7091
mp-773144,0.7096
mp-19173,0.7099
mp-765406,0.7101
mp-39010,0.7102
mp-684120,0.7108
mp-770891,0.7115
mp-764731,0.712
mp-1726,0.7121
mp-675376,0.7128
mp-9640,0.7134
mp-761872,0.7135
mp-757100,0.714
mp-8117,0.7143
mp-849775,0.7148
mp-540830,0.7152
mp-764088,0.7155
mp-769967,0.7162
mp-776597,0.7168
mp-775960,0.7168
mp-770850,0.7171
mp-558831,0.7182
mp-8300,0.7184
mp-777462,0.7192
mp-763560,0.7192
mp-769599,0.7198
mp-29287,0.7207
mp-997033,0.7208
mp-662565,0.7214
mp-555477,0.7214
mp-758269,0.7216
mp-31614,0.7221
mp-697878,0.7225
mp-778772,0.7225
mp-763193,0.723
mp-758536,0.7236
mp-753000,0.7239
mp-780156,0.7241
mp-16609,0.7244
mp-715574,0.7256
mp-30123,0.7264
mp-763292,0.727
mp-763943,0.7291
mp-771575,0.7292
mp-9216,0.731
mp-571242,0.7314
mp-2133,0.7316
mp-850410,0.7317
mp-694856,0.7319
mp-764013,0.7321
mp-6065,0.7323
mp-775748,0.7323
mp-585338,0.7327
mp-770354,0.7331
mp-863944,0.7331
mp-770958,0.7344
mp-27383,0.7344
mp-775166,0.7347
mp-27227,0.7354
mp-554651,0.7361
mp-776639,0.7364
mp-3317,0.7366
mp-775016,0.7367
mp-775015,0.7371
mp-556926,0.7371
mp-23076,0.7373
mp-768539,0.7377
mp-773133,0.7381
mp-780671,0.7384
mp-769560,0.7392
mp-776741,0.7393
mp-531201,0.7393
mp-3810,0.7405
mp-768027,0.7405
mp-16610,0.7418
mp-996966,0.7421
mp-770532,0.7422
mp-997086,0.7428
mp-510076,0.7434
mp-558188,0.7441
mp-632692,0.7442
mp-763249,0.7463
mp-697008,0.7467
mp-20273,0.7472
mp-704236,0.7477
mp-766558,0.748
mp-560717,0.749
mp-756241,0.7492
mp-699398,0.7496
mp-555322,0.7501
mp-757636,0.751
mp-554988,0.7525
mp-982048,0.7532
mp-28931,0.7535
mp-763517,0.7537
mp-27303,0.7541
mp-35078,0.7543
mp-556570,0.7545
mp-17323,0.755
mp-677073,0.7553
mp-775299,0.7553
mp-779257,0.7555
mp-2455,0.756
mp-714932,0.756
mp-650741,0.7571
mp-771075,0.7571
mp-779315,0.7579
mp-557123,0.758
mp-763215,0.7595
mp-764052,0.7596
mp-755492,0.7612
mp-850924,0.7617
mp-777394,0.7619
mp-554320,0.7622
mp-770518,0.7629
mp-772920,0.7634
mp-780118,0.7638
mp-9200,0.7658
mp-34735,0.7659
mp-552454,0.766
mp-9721,0.7671
mp-600154,0.7675
mp-7950,0.7684
mp-770538,0.7684
